Время сбора данных;Давление;Время между
12:20:39;86,0623;1,73528
12:20:40;86,0623;1,73556
12:20:41;86,0629;1,73583
12:20:42;86,0619;1,73611
12:20:43;86,0627;1,73639
12:20:44;86,0627;1,73667
12:20:45;86,059;1,73694
12:20:46;86,0637;1,73722
12:20:47;86,0653;1,73750
12:20:48;86,0653;1,73778
12:20:49;86,0625;1,73806
12:20:50;86,0661;1,73833
12:20:51;86,0652;1,73861
12:20:52;86,0685;1,73889
12:20:53;86,07;1,73917
12:20:54;86,0667;1,73944
12:20:55;86,0689;1,73972
12:20:56;86,0771;1,74000
12:20:57;86,0793;1,74028
12:20:58;86,0782;1,74056
12:20:59;86,0795;1,74083
12:21:00;86,0801;1,74111
12:21:01;86,0836;1,74139
12:21:02;86,0841;1,74167
12:21:03;86,0837;1,74194
12:21:04;86,0837;1,74222
12:21:05;86,0821;1,74250
12:21:06;86,0847;1,74278
12:21:07;86,0852;1,74306
12:21:08;86,0843;1,74333
12:21:09;86,0811;1,74361
12:21:10;86,0806;1,74389
12:21:11;86,0796;1,74417
12:21:12;86,0768;1,74444
12:21:13;86,0787;1,74472
12:21:14;86,0823;1,74500
12:21:15;86,0807;1,74528
12:21:16;86,0772;1,74556
12:21:17;86,0754;1,74583
12:21:18;86,0745;1,74611
12:21:19;86,0758;1,74639
12:21:20;86,0791;1,74667
12:21:21;86,0803;1,74694
12:21:22;86,0804;1,74722
12:21:23;86,0804;1,74750
12:21:24;86,0788;1,74778
12:21:25;86,0821;1,74806
12:21:26;86,0833;1,74833
12:21:27;86,0819;1,74861
12:21:28;86,0805;1,74889
12:21:29;86,0851;1,74917
12:21:30;86,0855;1,74944
12:21:31;86,0822;1,74972
12:21:32;86,0875;1,75000
12:21:33;86,0877;1,75028
12:21:34;86,0833;1,75056
12:21:35;86,0838;1,75083
12:21:36;86,0881;1,75111
12:21:37;86,0841;1,75139
12:21:38;86,0885;1,75167
12:21:39;86,0881;1,75194
12:21:40;86,0854;1,75222
12:21:41;86,0836;1,75250
12:21:42;86,0856;1,75278
12:21:43;86,0863;1,75306
12:21:44;86,085;1,75333
12:21:45;86,0869;1,75361
12:21:46;86,0886;1,75389
12:21:47;86,0873;1,75417
12:21:48;86,0888;1,75444
12:21:49;86,0876;1,75472
12:21:50;86,0915;1,75500
12:21:51;86,0922;1,75528
12:21:52;86,0922;1,75556
12:21:53;86,0865;1,75583
12:21:54;86,0831;1,75611
12:21:55;86,0765;1,75639
12:21:56;86,0725;1,75667
12:21:57;86,0658;1,75694
12:21:58;86,0601;1,75722
12:21:59;86,057;1,75750
12:22:00;86,0514;1,75778
12:22:01;86,0483;1,75806
12:22:02;86,0438;1,75833
12:22:03;86,0382;1,75861
12:22:04;86,0378;1,75889
12:22:05;86,0367;1,75917
12:22:06;86,0354;1,75944
12:22:07;86,0349;1,75972
12:22:08;86,0327;1,76000
12:22:09;86,0323;1,76028
12:22:10;86,0315;1,76056
12:22:11;86,0301;1,76083
12:22:12;86,0356;1,76111
12:22:13;86,0318;1,76139
12:22:14;86,0328;1,76167
12:22:15;86,0342;1,76194
12:22:16;86,0358;1,76222
12:22:17;86,0406;1,76250
12:22:18;86,0404;1,76278
12:22:19;86,0409;1,76306
12:22:20;86,0378;1,76333
12:22:21;86,0404;1,76361
12:22:22;86,044;1,76389
12:22:23;86,0451;1,76417
12:22:24;86,0523;1,76444
12:22:25;86,051;1,76472
12:22:26;86,0533;1,76500
12:22:27;86,0549;1,76528
12:22:28;86,0535;1,76556
12:22:29;86,0547;1,76583
12:22:30;86,0527;1,76611
12:22:31;86,0487;1,76639
12:22:32;86,0513;1,76667
12:22:33;86,0506;1,76694
12:22:34;86,0516;1,76722
12:22:35;86,0541;1,76750
12:22:36;86,0547;1,76778
12:22:37;86,0538;1,76806
12:22:38;86,0511;1,76833
12:22:39;86,0509;1,76861
12:22:40;86,0517;1,76889
12:22:41;86,0518;1,76917
12:22:42;86,0521;1,76944
12:22:43;86,0509;1,76972
12:22:44;86,0509;1,77000
12:22:45;86,0483;1,77028
12:22:46;86,0471;1,77056
12:22:47;86,0478;1,77083
12:22:48;86,0468;1,77111
12:22:49;86,0483;1,77139
12:22:50;86,0488;1,77167
12:22:51;86,0501;1,77194
12:22:52;86,049;1,77222
12:22:53;86,0448;1,77250
12:22:54;86,0462;1,77278
12:22:55;86,0475;1,77306
12:22:56;86,0468;1,77333
12:22:57;86,049;1,77361
12:22:58;86,0461;1,77389
12:22:59;86,0426;1,77417
12:23:00;86,046;1,77444
12:23:01;86,0437;1,77472
12:23:02;86,0415;1,77500
12:23:03;86,0385;1,77528
12:23:04;86,0423;1,77556
12:23:05;86,0416;1,77583
12:23:06;86,0429;1,77611
12:23:07;86,0414;1,77639
12:23:08;86,0421;1,77667
12:23:09;86,0423;1,77694
12:23:10;86,0435;1,77722
12:23:11;86,0418;1,77750
12:23:12;86,0364;1,77778
12:23:13;86,0342;1,77806
12:23:14;86,0318;1,77833
12:23:15;86,0341;1,77861
12:23:16;86,0256;1,77889
12:23:17;86,0239;1,77917
12:23:18;86,0227;1,77944
12:23:19;86,0218;1,77972
12:23:20;86,0174;1,78000
12:23:21;86,0177;1,78028
12:23:22;86,0148;1,78056
12:23:23;86,0126;1,78083
12:23:24;86,0118;1,78111
12:23:25;86,0108;1,78139
12:23:26;86,0118;1,78167
12:23:27;86,0118;1,78194
12:23:28;86,0135;1,78222
12:23:29;86,0143;1,78250
12:23:30;86,0153;1,78278
12:23:31;86,017;1,78306
12:23:32;86,0163;1,78333
12:23:33;86,018;1,78361
12:23:34;86,0214;1,78389
12:23:35;86,0237;1,78417
12:23:36;86,022;1,78444
12:23:37;86,0226;1,78472
12:23:38;86,0257;1,78500
12:23:39;86,0255;1,78528
12:23:40;86,0249;1,78556
12:23:41;86,0279;1,78583
12:23:42;86,0276;1,78611
12:23:43;86,0311;1,78639
12:23:44;86,0348;1,78667
12:23:45;86,0299;1,78694
12:23:46;86,0333;1,78722
12:23:47;86,0369;1,78750
12:23:48;86,038;1,78778
12:23:49;86,0411;1,78806
12:23:50;86,0411;1,78833
12:23:51;86,0416;1,78861
12:23:52;86,047;1,78889
12:23:53;86,0455;1,78917
12:23:54;86,048;1,78944
12:23:55;86,0537;1,78972
12:23:56;86,0511;1,79000
12:23:57;86,055;1,79028
12:23:58;86,0558;1,79056
12:23:59;86,0522;1,79083
12:24:00;86,0549;1,79111
12:24:01;86,0566;1,79139
12:24:02;86,0571;1,79167
12:24:03;86,0565;1,79194
12:24:04;86,0556;1,79222
12:24:05;86,0531;1,79250
12:24:06;86,0533;1,79278
12:24:07;86,0544;1,79306
12:24:08;86,0564;1,79333
12:24:09;86,0562;1,79361
12:24:10;86,0583;1,79389
12:24:11;86,059;1,79417
12:24:12;86,0594;1,79444
12:24:13;86,0586;1,79472
12:24:14;86,0587;1,79500
12:24:15;86,0606;1,79528
12:24:16;86,0623;1,79556
12:24:17;86,064;1,79583
12:24:18;86,0611;1,79611
12:24:19;86,0595;1,79639
12:24:20;86,0614;1,79667
12:24:21;86,0641;1,79694
12:24:22;86,0665;1,79722
12:24:23;86,0632;1,79750
12:24:24;86,0612;1,79778
12:24:25;86,0601;1,79806
12:24:26;86,0613;1,79833
12:24:27;86,057;1,79861
12:24:28;86,0548;1,79889
12:24:29;86,0564;1,79917
12:24:30;86,0524;1,79944
12:24:31;86,049;1,79972
12:24:32;86,0466;1,80000
12:24:33;86,0456;1,80028
12:24:34;86,0441;1,80056
12:24:35;86,0432;1,80083
12:24:36;86,0402;1,80111
12:24:37;86,04;1,80139
12:24:38;86,04;1,80167
12:24:39;86,0335;1,80194
12:24:40;86,036;1,80222
12:24:41;86,0385;1,80250
12:24:42;86,038;1,80278
12:24:43;86,0383;1,80306
12:24:44;86,0343;1,80333
12:24:45;86,0347;1,80361
12:24:46;86,0387;1,80389
12:24:47;86,0405;1,80417
12:24:48;86,0429;1,80444
12:24:49;86,0402;1,80472
12:24:50;86,0384;1,80500
12:24:51;86,041;1,80528
12:24:52;86,0419;1,80556
12:24:53;86,0396;1,80583
12:24:54;86,0406;1,80611
12:24:55;86,0455;1,80639
12:24:56;86,0471;1,80667
12:24:57;86,0463;1,80694
12:24:58;86,0455;1,80722
12:24:59;86,0478;1,80750
12:25:00;86,0518;1,80778
12:25:01;86,0528;1,80806
12:25:02;86,0523;1,80833
12:25:03;86,0536;1,80861
12:25:04;86,0573;1,80889
12:25:05;86,0563;1,80917
12:25:06;86,0594;1,80944
12:25:07;86,0623;1,80972
12:25:08;86,0615;1,81000
12:25:09;86,0648;1,81028
12:25:10;86,0696;1,81056
12:25:11;86,0685;1,81083
12:25:12;86,0698;1,81111
12:25:13;86,071;1,81139
12:25:14;86,0716;1,81167
12:25:15;86,0753;1,81194
12:25:16;86,0757;1,81222
12:25:17;86,0809;1,81250
12:25:18;86,081;1,81278
12:25:19;86,0845;1,81306
12:25:20;86,0883;1,81333
12:25:21;86,0888;1,81361
12:25:22;86,0918;1,81389
12:25:23;86,0947;1,81417
12:25:24;86,0913;1,81444
12:25:25;86,0895;1,81472
12:25:26;86,0869;1,81500
12:25:27;86,0808;1,81528
12:25:28;86,088;1,81556
12:25:29;86,0908;1,81583
12:25:30;86,0891;1,81611
12:25:31;86,0873;1,81639
12:25:32;86,0868;1,81667
12:25:33;86,0829;1,81694
12:25:34;86,0829;1,81722
12:25:35;86,0813;1,81750
12:25:36;86,0783;1,81778
12:25:37;86,0753;1,81806
12:25:38;86,072;1,81833
12:25:39;86,0692;1,81861
12:25:40;86,0656;1,81889
12:25:41;86,063;1,81917
12:25:42;86,0657;1,81944
12:25:43;86,0663;1,81972
12:25:44;86,0667;1,82000
12:25:45;86,0709;1,82028
12:25:46;86,0685;1,82056
12:25:47;86,067;1,82083
12:25:48;86,0666;1,82111
12:25:49;86,0594;1,82139
12:25:50;86,0578;1,82167
12:25:51;86,0575;1,82194
12:25:52;86,0638;1,82222
12:25:53;86,0631;1,82250
12:25:54;86,066;1,82278
12:25:55;86,0622;1,82306
12:25:56;86,061;1,82333
12:25:57;86,0627;1,82361
12:25:58;86,0677;1,82389
12:25:59;86,068;1,82417
12:26:00;86,0684;1,82444
12:26:01;86,0689;1,82472
12:26:02;86,0656;1,82500
12:26:03;86,0689;1,82528
12:26:04;86,0713;1,82556
12:26:05;86,0727;1,82583
12:26:06;86,0722;1,82611
12:26:07;86,0655;1,82639
12:26:08;86,0648;1,82667
12:26:09;86,0582;1,82694
12:26:10;86,0538;1,82722
12:26:11;86,0514;1,82750
12:26:12;86,043;1,82778
12:26:13;86,0453;1,82806
12:26:14;86,0406;1,82833
12:26:15;86,0347;1,82861
12:26:16;86,0347;1,82889
12:26:17;86,0352;1,82917
12:26:18;86,0331;1,82944
12:26:19;86,0331;1,82972
12:26:20;86,0339;1,83000
12:26:21;86,0323;1,83028
12:26:22;86,0314;1,83056
12:26:23;86,0281;1,83083
12:26:24;86,0295;1,83111
12:26:25;86,0331;1,83139
12:26:26;86,031;1,83167
12:26:27;86,0323;1,83194
12:26:28;86,035;1,83222
12:26:29;86,0335;1,83250
12:26:30;86,036;1,83278
12:26:31;86,0388;1,83306
12:26:32;86,039;1,83333
12:26:33;86,0416;1,83361
12:26:34;86,0444;1,83389
12:26:35;86,0458;1,83417
12:26:36;86,0443;1,83444
12:26:37;86,0412;1,83472
12:26:38;86,0465;1,83500
12:26:39;86,0438;1,83528
12:26:40;86,0444;1,83556
12:26:41;86,0478;1,83583
12:26:42;86,0458;1,83611
12:26:43;86,051;1,83639
12:26:44;86,0476;1,83667
12:26:45;86,0479;1,83694
12:26:46;86,0493;1,83722
12:26:47;86,0495;1,83750
12:26:48;86,0541;1,83778
12:26:49;86,0525;1,83806
12:26:50;86,0542;1,83833
12:26:51;86,0551;1,83861
12:26:52;86,0556;1,83889
12:26:53;86,0508;1,83917
12:26:54;86,0486;1,83944
12:26:55;86,0419;1,83972
12:26:56;86,0354;1,84000
12:26:57;86,0329;1,84028
12:26:58;86,0323;1,84056
12:26:59;86,0282;1,84083
12:27:00;86,0239;1,84111
12:27:01;86,0219;1,84139
12:27:02;86,0247;1,84167
12:27:03;86,0259;1,84194
12:27:04;86,0236;1,84222
12:27:05;86,0247;1,84250
12:27:06;86,0234;1,84278
12:27:07;86,0193;1,84306
12:27:08;86,0223;1,84333
12:27:09;86,0226;1,84361
12:27:10;86,0199;1,84389
12:27:11;86,0195;1,84417
12:27:12;86,0186;1,84444
12:27:13;86,0173;1,84472
12:27:14;86,0152;1,84500
12:27:15;86,0156;1,84528
12:27:16;86,0143;1,84556
12:27:17;86,0127;1,84583
12:27:18;86,0137;1,84611
12:27:19;86,0132;1,84639
12:27:20;86,011;1,84667
12:27:21;86,0109;1,84694
12:27:22;86,0128;1,84722
12:27:23;86,0156;1,84750
12:27:24;86,0155;1,84778
12:27:25;86,0135;1,84806
12:27:26;86,0137;1,84833
12:27:27;86,0098;1,84861
12:27:28;86,0135;1,84889
12:27:29;86,0155;1,84917
12:27:30;86,0174;1,84944
12:27:31;86,0124;1,84972
12:27:32;86,0081;1,85000
12:27:33;86,0153;1,85028
12:27:34;86,018;1,85056
12:27:35;86,0166;1,85083
12:27:36;86,0203;1,85111
12:27:37;86,0226;1,85139
12:27:38;86,0245;1,85167
12:27:39;86,0258;1,85194
12:27:40;86,0313;1,85222
12:27:41;86,0315;1,85250
12:27:42;86,0294;1,85278
12:27:43;86,0321;1,85306
12:27:44;86,0309;1,85333
12:27:45;86,0323;1,85361
12:27:46;86,0297;1,85389
12:27:47;86,0262;1,85417
12:27:48;86,0278;1,85444
12:27:49;86,0295;1,85472
12:27:50;86,0291;1,85500
12:27:51;86,0268;1,85528
12:27:52;86,0267;1,85556
12:27:53;86,0258;1,85583
12:27:54;86,026;1,85611
12:27:55;86,0283;1,85639
12:27:56;86,0306;1,85667
12:27:57;86,0342;1,85694
12:27:58;86,0358;1,85722
12:27:59;86,0364;1,85750
12:28:00;86,0368;1,85778
12:28:01;86,0382;1,85806
12:28:02;86,0375;1,85833
12:28:03;86,0364;1,85861
12:28:04;86,038;1,85889
12:28:05;86,0373;1,85917
12:28:06;86,0383;1,85944
12:28:07;86,0436;1,85972
12:28:08;86,0411;1,86000
12:28:09;86,0412;1,86028
12:28:10;86,043;1,86056
12:28:11;86,0433;1,86083
12:28:12;86,0479;1,86111
12:28:13;86,0482;1,86139
12:28:14;86,0512;1,86167
12:28:15;86,0489;1,86194
12:28:16;86,0525;1,86222
12:28:17;86,0481;1,86250
12:28:18;86,0434;1,86278
12:28:19;86,0486;1,86306
12:28:20;86,0474;1,86333
12:28:21;86,0472;1,86361
12:28:22;86,0475;1,86389
12:28:23;86,0462;1,86417
12:28:24;86,0489;1,86444
12:28:25;86,0493;1,86472
12:28:26;86,0458;1,86500
12:28:27;86,0483;1,86528
12:28:28;86,0481;1,86556
12:28:29;86,048;1,86583
12:28:30;86,0485;1,86611
12:28:31;86,0513;1,86639
12:28:32;86,0525;1,86667
12:28:33;86,0497;1,86694
12:28:34;86,0464;1,86722
12:28:35;86,0485;1,86750
12:28:36;86,0499;1,86778
12:28:37;86,0503;1,86806
12:28:38;86,051;1,86833
12:28:39;86,0485;1,86861
12:28:40;86,048;1,86889
12:28:41;86,0483;1,86917
12:28:42;86,047;1,86944
12:28:43;86,0483;1,86972
12:28:44;86,0477;1,87000
12:28:45;86,0473;1,87028
12:28:46;86,0456;1,87056
12:28:47;86,0398;1,87083
12:28:48;86,0388;1,87111
12:28:49;86,0383;1,87139
12:28:50;86,0391;1,87167
12:28:51;86,0386;1,87194
12:28:52;86,0402;1,87222
12:28:53;86,0384;1,87250
12:28:54;86,0359;1,87278
12:28:55;86,0338;1,87306
12:28:56;86,0387;1,87333
12:28:57;86,0375;1,87361
12:28:58;86,0363;1,87389
12:28:59;86,0415;1,87417
12:29:00;86,0391;1,87444
12:29:01;86,0406;1,87472
12:29:02;86,0455;1,87500
12:29:03;86,0423;1,87528
12:29:04;86,0406;1,87556
12:29:05;86,0443;1,87583
12:29:06;86,0469;1,87611
12:29:07;86,0467;1,87639
12:29:08;86,0495;1,87667
12:29:09;86,0507;1,87694
12:29:10;86,0542;1,87722
12:29:11;86,055;1,87750
12:29:12;86,0553;1,87778
12:29:13;86,0535;1,87806
12:29:14;86,056;1,87833
12:29:15;86,0589;1,87861
12:29:16;86,06;1,87889
12:29:17;86,0595;1,87917
12:29:18;86,0583;1,87944
12:29:19;86,058;1,87972
12:29:20;86,0582;1,88000
12:29:21;86,0566;1,88028
12:29:22;86,0548;1,88056
12:29:23;86,0563;1,88083
12:29:24;86,0557;1,88111
12:29:25;86,0547;1,88139
12:29:26;86,056;1,88167
12:29:27;86,055;1,88194
12:29:28;86,055;1,88222
12:29:29;86,0521;1,88250
12:29:30;86,0518;1,88278
12:29:31;86,0504;1,88306
12:29:32;86,0483;1,88333
12:29:33;86,0499;1,88361
12:29:34;86,0439;1,88389
12:29:35;86,0434;1,88417
12:29:36;86,0409;1,88444
12:29:37;86,0459;1,88472
12:29:38;86,0467;1,88500
12:29:39;86,0474;1,88528
12:29:40;86,0444;1,88556
12:29:41;86,0442;1,88583
12:29:42;86,0423;1,88611
12:29:43;86,0416;1,88639
12:29:44;86,0396;1,88667
12:29:45;86,0382;1,88694
12:29:46;86,037;1,88722
12:29:47;86,0364;1,88750
12:29:48;86,0335;1,88778
12:29:49;86,036;1,88806
12:29:50;86,0349;1,88833
12:29:51;86,0391;1,88861
12:29:52;86,0377;1,88889
12:29:53;86,039;1,88917
12:29:54;86,0357;1,88944
12:29:55;86,0375;1,88972
12:29:56;86,0384;1,89000
12:29:57;86,0391;1,89028
12:29:58;86,0386;1,89056
12:29:59;86,0399;1,89083
12:30:00;86,0396;1,89111
12:30:01;86,0401;1,89139
12:30:02;86,0394;1,89167
12:30:03;86,0381;1,89194
12:30:04;86,0366;1,89222
12:30:05;86,0358;1,89250
12:30:06;86,0379;1,89278
12:30:07;86,0406;1,89306
12:30:08;86,0413;1,89333
12:30:09;86,042;1,89361
12:30:10;86,0428;1,89389
12:30:11;86,0435;1,89417
12:30:12;86,0442;1,89444
12:30:13;86,0446;1,89472
12:30:14;86,0479;1,89500
12:30:15;86,0439;1,89528
12:30:16;86,0475;1,89556
12:30:17;86,0464;1,89583
12:30:18;86,0484;1,89611
12:30:19;86,0474;1,89639
12:30:20;86,0479;1,89667
12:30:21;86,0485;1,89694
12:30:22;86,0501;1,89722
12:30:23;86,0536;1,89750
12:30:24;86,054;1,89778
12:30:25;86,05;1,89806
12:30:26;86,0533;1,89833
12:30:27;86,0538;1,89861
12:30:28;86,0562;1,89889
12:30:29;86,051;1,89917
12:30:30;86,0529;1,89944
12:30:31;86,0517;1,89972
12:30:32;86,0591;1,90000
12:30:33;86,0532;1,90028
12:30:34;86,0555;1,90056
12:30:35;86,0567;1,90083
12:30:36;86,0579;1,90111
12:30:37;86,0585;1,90139
12:30:38;86,0515;1,90167
12:30:39;86,0473;1,90194
12:30:40;86,0474;1,90222
12:30:41;86,0453;1,90250
12:30:42;86,0465;1,90278
12:30:43;86,0461;1,90306
12:30:44;86,0424;1,90333
12:30:45;86,0427;1,90361
12:30:46;86,0458;1,90389
12:30:47;86,0438;1,90417
12:30:48;86,0411;1,90444
12:30:49;86,0405;1,90472
12:30:50;86,0401;1,90500
12:30:51;86,0435;1,90528
12:30:52;86,0453;1,90556
12:30:53;86,0412;1,90583
12:30:54;86,0402;1,90611
12:30:55;86,041;1,90639
12:30:56;86,0398;1,90667
12:30:57;86,0411;1,90694
12:30:58;86,042;1,90722
12:30:59;86,0408;1,90750
12:31:00;86,0397;1,90778
12:31:01;86,042;1,90806
12:31:02;86,0419;1,90833
12:31:03;86,0421;1,90861
12:31:04;86,0411;1,90889
12:31:05;86,0421;1,90917
12:31:06;86,0451;1,90944
12:31:07;86,0446;1,90972
12:31:08;86,0485;1,91000
12:31:09;86,0464;1,91028
12:31:10;86,047;1,91056
12:31:11;86,0484;1,91083
12:31:12;86,0512;1,91111
12:31:13;86,0542;1,91139
12:31:14;86,0547;1,91167
12:31:15;86,0568;1,91194
12:31:16;86,0602;1,91222
12:31:17;86,0575;1,91250
12:31:18;86,0619;1,91278
12:31:19;86,0623;1,91306
12:31:20;86,0625;1,91333
12:31:21;86,0642;1,91361
12:31:22;86,0679;1,91389
12:31:23;86,0656;1,91417
12:31:24;86,0658;1,91444
12:31:25;86,0648;1,91472
12:31:26;86,0641;1,91500
12:31:27;86,0662;1,91528
12:31:28;86,0649;1,91556
12:31:29;86,0646;1,91583
12:31:30;86,0651;1,91611
12:31:31;86,0708;1,91639
12:31:32;86,0722;1,91667
12:31:33;86,0704;1,91694
12:31:34;86,0694;1,91722
12:31:35;86,0683;1,91750
12:31:36;86,0696;1,91778
12:31:37;86,0707;1,91806
12:31:38;86,0704;1,91833
12:31:39;86,0708;1,91861
12:31:40;86,0738;1,91889
12:31:41;86,0732;1,91917
12:31:42;86,0736;1,91944
12:31:43;86,0752;1,91972
12:31:44;86,0777;1,92000
12:31:45;86,0777;1,92028
12:31:46;86,0759;1,92056
12:31:47;86,0771;1,92083
12:31:48;86,0758;1,92111
12:31:49;86,0782;1,92139
12:31:50;86,0756;1,92167
12:31:51;86,0743;1,92194
12:31:52;86,0724;1,92222
12:31:53;86,0752;1,92250
12:31:54;86,075;1,92278
12:31:55;86,0825;1,92306
12:31:56;86,0824;1,92333
12:31:57;86,0863;1,92361
12:31:58;86,0875;1,92389
12:31:59;86,0858;1,92417
12:32:00;86,0863;1,92444
12:32:01;86,0897;1,92472
12:32:02;86,0884;1,92500
12:32:03;86,0907;1,92528
12:32:04;86,0923;1,92556
12:32:05;86,0881;1,92583
12:32:06;86,0888;1,92611
12:32:07;86,0864;1,92639
12:32:08;86,0824;1,92667
12:32:09;86,0783;1,92694
12:32:10;86,0765;1,92722
12:32:11;86,0734;1,92750
12:32:12;86,071;1,92778
12:32:13;86,0691;1,92806
12:32:14;86,0628;1,92833
12:32:15;86,0599;1,92861
12:32:16;86,0615;1,92889
12:32:17;86,0602;1,92917
12:32:18;86,055;1,92944
12:32:19;86,054;1,92972
12:32:20;86,0559;1,93000
12:32:21;86,0533;1,93028
12:32:22;86,0511;1,93056
12:32:23;86,0507;1,93083
12:32:24;86,049;1,93111
12:32:25;86,0466;1,93139
12:32:26;86,0454;1,93167
12:32:27;86,0447;1,93194
12:32:28;86,0423;1,93222
12:32:29;86,0466;1,93250
12:32:30;86,0901;1,93278
12:32:31;86,2221;1,93306
12:32:32;86,463;1,93333
12:32:33;86,7265;1,93361
12:32:34;86,8104;1,93389
12:32:35;86,8302;1,93417
12:32:36;86,7829;1,93444
12:32:37;86,7384;1,93472
12:32:38;86,7282;1,93500
12:32:39;86,7519;1,93528
12:32:40;86,7888;1,93556
12:32:41;86,8016;1,93583
12:32:42;86,7994;1,93611
12:32:43;86,7849;1,93639
12:32:44;86,7765;1,93667
12:32:45;86,7782;1,93694
12:32:46;86,7917;1,93722
12:32:47;86,7966;1,93750
12:32:48;86,8;1,93778
12:32:49;86,7968;1,93806
12:32:50;86,7919;1,93833
12:32:51;86,7923;1,93861
12:32:52;86,7951;1,93889
12:32:53;86,8005;1,93917
12:32:54;86,8021;1,93944
12:32:55;86,802;1,93972
12:32:56;86,8004;1,94000
12:32:57;86,7992;1,94028
12:32:58;86,7994;1,94056
12:32:59;86,8017;1,94083
12:33:00;86,8037;1,94111
12:33:01;86,8039;1,94139
12:33:02;86,8035;1,94167
12:33:03;86,8024;1,94194
12:33:04;86,8019;1,94222
12:33:05;86,8034;1,94250
12:33:06;86,8051;1,94278
12:33:07;86,8065;1,94306
12:33:08;86,8072;1,94333
12:33:09;86,8057;1,94361
12:33:10;86,8065;1,94389
12:33:11;86,8078;1,94417
12:33:12;86,8096;1,94444
12:33:13;86,8108;1,94472
12:33:14;86,8106;1,94500
12:33:15;86,8096;1,94528
12:33:16;86,8102;1,94556
12:33:17;86,8103;1,94583
12:33:18;86,8109;1,94611
12:33:19;86,8116;1,94639
12:33:20;86,8108;1,94667
12:33:21;86,8132;1,94694
12:33:22;86,8117;1,94722
12:33:23;86,8123;1,94750
12:33:24;86,8126;1,94778
12:33:25;86,8118;1,94806
12:33:26;86,8127;1,94833
12:33:27;86,8121;1,94861
12:33:28;86,8126;1,94889
12:33:29;86,8138;1,94917
12:33:30;86,8126;1,94944
12:33:31;86,812;1,94972
12:33:32;86,8129;1,95000
12:33:33;86,8144;1,95028
12:33:34;86,8155;1,95056
12:33:35;86,8142;1,95083
12:33:36;86,8133;1,95111
12:33:37;86,8148;1,95139
12:33:38;86,8148;1,95167
12:33:39;86,8142;1,95194
12:33:40;86,8144;1,95222
12:33:41;86,8132;1,95250
12:33:42;86,8141;1,95278
12:33:43;86,8154;1,95306
12:33:44;86,8155;1,95333
12:33:45;86,8157;1,95361
12:33:46;86,8163;1,95389
12:33:47;86,8168;1,95417
12:33:48;86,8161;1,95444
12:33:49;86,8152;1,95472
12:33:50;86,8157;1,95500
12:33:51;86,8164;1,95528
12:33:52;86,8157;1,95556
12:33:53;86,815;1,95583
12:33:54;86,8149;1,95611
12:33:55;86,816;1,95639
12:33:56;86,8158;1,95667
12:33:57;86,8161;1,95694
12:33:58;86,8169;1,95722
12:33:59;86,8166;1,95750
12:34:00;86,8171;1,95778
12:34:01;86,8173;1,95806
12:34:02;86,817;1,95833
12:34:03;86,8168;1,95861
12:34:04;86,8169;1,95889
12:34:05;86,8199;1,95917
12:34:06;86,8182;1,95944
12:34:07;86,8162;1,95972
12:34:08;86,8177;1,96000
12:34:09;86,8195;1,96028
12:34:10;86,8186;1,96056
12:34:11;86,8177;1,96083
12:34:12;86,8179;1,96111
12:34:13;86,8178;1,96139
12:34:14;86,8174;1,96167
12:34:15;86,8176;1,96194
12:34:16;86,8174;1,96222
12:34:17;86,8184;1,96250
12:34:18;86,819;1,96278
12:34:19;86,8191;1,96306
12:34:20;86,8169;1,96333
12:34:21;86,8177;1,96361
12:34:22;86,8186;1,96389
12:34:23;86,8186;1,96417
12:34:24;86,8181;1,96444
12:34:25;86,8189;1,96472
12:34:26;86,8191;1,96500
12:34:27;86,8176;1,96528
12:34:28;86,8181;1,96556
12:34:29;86,8184;1,96583
12:34:30;86,8176;1,96611
12:34:31;86,8176;1,96639
12:34:32;86,818;1,96667
12:34:33;86,8187;1,96694
12:34:34;86,8191;1,96722
12:34:35;86,8195;1,96750
12:34:36;86,8206;1,96778
12:34:37;86,8204;1,96806
12:34:38;86,82;1,96833
12:34:39;86,8205;1,96861
12:34:40;86,8198;1,96889
12:34:41;86,8196;1,96917
12:34:42;86,8188;1,96944
12:34:43;86,8189;1,96972
12:34:44;86,8214;1,97000
12:34:45;86,8192;1,97028
12:34:46;86,8198;1,97056
12:34:47;86,8191;1,97083
12:34:48;86,8195;1,97111
12:34:49;86,8191;1,97139
12:34:50;86,8198;1,97167
12:34:51;86,8203;1,97194
12:34:52;86,8198;1,97222
12:34:53;86,8196;1,97250
12:34:54;86,8204;1,97278
12:34:55;86,8202;1,97306
12:34:56;86,8199;1,97333
12:34:57;86,8192;1,97361
12:34:58;86,82;1,97389
12:34:59;86,8216;1,97417
12:35:00;86,8207;1,97444
12:35:01;86,8215;1,97472
12:35:02;86,8217;1,97500
12:35:03;86,8215;1,97528
12:35:04;86,8216;1,97556
12:35:05;86,82;1,97583
12:35:06;86,8224;1,97611
12:35:07;86,8222;1,97639
12:35:08;86,8217;1,97667
12:35:09;86,8216;1,97694
12:35:10;86,8217;1,97722
12:35:11;86,8225;1,97750
12:35:12;86,8217;1,97778
12:35:13;86,821;1,97806
12:35:14;86,8223;1,97833
12:35:15;86,8222;1,97861
12:35:16;86,821;1,97889
12:35:17;86,8206;1,97917
